CLIENT_ID,CUST_ID,CUST_NAME,CLIENT_NAME,CLIENT_ACT,CLIENT_LOC,PVRC_CODE,LOB,PARENT_NBR,PLAN_ID,ISO_COUNTRY_CODE,ISO_COUNTRY_DES,EMPLOYER_ASSIGNED_ID,MEMBER_ID,SUBSCRIBER_ID,MEMBER_RELN,EMP_STATUS,DOB,GENDER,FIRST_NAME,MIDDLE_NAME,LAST_NAME,ADDR_TYPE_DES,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,ZIP,PRIMARY_PHONE,EMAIL_ADDRESS,MBI,INSURANCE_NAME,INSURANCE_TYPE,EFF_DATE,TERM_DATE,INSURANCE_IND,POLICY_ID,CONSENT,CONDITION,SUP_INFO,TARGET_FLAG,EFID
35328,53525,Commvault Systems Opt Outs,Commvault Systems Inc,0,0,0,0,0,0,0,0,1221,1221,1221,1221,1221,1221,1221,1221,0,1221,1221,1221,0,1221,1221,1221,0,1221,0,0,1221,1221,1221,0,1221,1221,0,0,0,1221
35329,43845,Fidelity & Guaranty Life,Fidelity & Guaranty Life,0,0,3149,0,0,0,0,0,3149,3149,3149,3149,3142,3149,3149,3149,1642,3149,3149,3149,250,3149,3149,3149,556,1251,26,3149,3149,3149,3149,164,3149,1251,0,0,0,3149
35353,43874,Hearst Corporation,Hearst Corporation,0,0,14008,0,0,0,0,0,14008,14008,14008,14008,14008,14008,14008,14008,5656,14008,14008,14008,1801,14008,14008,14008,6611,7988,484,14008,14008,14008,14008,967,14008,7988,0,0,0,14007
35353,43993,The Hearst Group,Hearst Corporation,0,0,0,0,0,0,0,0,3778,3777,3777,3778,3778,3778,3778,3778,2425,3778,3778,3778,517,3778,3778,3778,1365,3778,0,0,3777,3778,3778,0,3778,3778,0,0,0,3777
35370,43895,Pseudomenudo,Pseudomenudo,0,0,212,0,0,0,0,0,212,212,212,212,212,212,212,212,212,212,212,212,0,212,212,212,212,209,0,212,212,212,212,0,212,209,0,0,0,212
35382,43907,AIM Medical Trust - Town of Schererville,AIM Medical Trust - Town of Schererville,0,0,315,0,0,0,0,0,315,315,315,315,315,315,315,315,259,315,315,315,12,315,315,315,193,173,12,315,315,315,315,49,315,173,0,0,0,315
35388,43912,Digging & Rigging Inc,Digging & Rigging Inc,0,0,249,0,0,0,0,0,249,249,249,249,249,249,249,249,199,249,249,249,18,249,249,249,168,151,7,249,249,249,249,27,249,151,0,0,0,249
35396,43925,Mineral Technologies Inc,Mineral Technologies Inc,0,0,2526,0,0,0,0,0,2526,2525,2525,2526,2508,2526,2526,2526,1400,2526,2526,2526,33,2526,2526,2526,2282,2433,90,2526,2526,2526,2526,227,2526,2433,0,0,0,2525
35410,43940,The Simons Foundation Inc,The Simons Foundation Inc,0,0,982,0,0,0,0,0,982,982,982,982,979,982,982,982,246,982,982,982,1,982,982,982,170,588,21,982,982,982,982,132,982,588,0,0,0,981
35414,43942,Kahn Ventures dba Empire Distributors,Kahn Ventures dba Empire Distributors,0,0,2488,0,0,0,0,0,2488,2488,2488,2488,2487,2488,2488,2488,3,2488,2488,2488,440,2488,2488,2488,1501,1524,42,2488,2488,2488,2488,140,2488,1524,0,0,0,2488
35456,44017,Apollo Inc,Apollo Inc,0,0,926,0,0,0,0,0,926,926,926,926,900,926,926,926,671,926,926,926,73,926,926,926,482,524,19,926,926,926,926,95,926,524,0,0,0,926
35458,44019,MEB Management,MEB Management,0,0,1039,0,0,0,0,0,1039,1039,1039,1039,1038,1039,1039,1039,480,1039,1039,1039,290,1039,1039,1039,861,765,15,1039,1039,1039,1039,48,1039,765,0,0,0,1038
35506,44300,Touro College and University Systems,Touro College and University Systems,0,0,2696,0,0,0,0,0,2696,2696,2696,2696,2692,2696,2696,2696,1191,2696,2696,2696,441,2696,2696,2696,654,1366,367,2696,2696,2696,2696,438,2696,1366,0,0,0,2696
35514,44326,Hood Companies Inc,Hood Companies Inc,0,0,34,0,0,0,0,0,34,34,34,34,23,34,34,34,24,34,34,34,0,34,34,34,0,15,1,34,34,34,34,2,34,15,0,0,0,34
35521,44363,"Nuvei Technologies, Inc.","Nuvei Technologies, Inc.",0,0,1130,0,0,0,0,0,1130,1130,1130,1130,1129,1130,1130,1130,513,1130,1130,1130,112,1130,1130,1130,11,468,15,1130,1130,1130,1130,69,1130,468,0,0,0,1130
35535,44375,Brixmor Property Group,Brixmor Property Group,0,0,889,0,0,0,0,0,889,889,889,889,884,889,889,889,557,889,889,889,116,889,889,889,629,575,29,889,889,889,889,55,889,575,0,0,0,889
35540,44382,Open Sky Education Inc,Open Sky Education Inc,0,0,345,0,0,0,0,0,345,345,345,345,345,345,345,345,131,345,345,345,47,345,345,345,177,149,12,345,345,345,345,29,345,149,0,0,0,345
35542,44384,Northeast Indiana School Insurance Trust,Northeast Indiana School Insurance Trust,0,0,2127,0,0,0,0,0,2127,2127,2127,2127,2011,2127,2127,2127,1876,2127,2127,2127,96,2127,2127,2127,1481,925,25,2127,2127,2127,2127,114,2127,925,0,0,0,2127
35555,44419,Benecon  FLGHIC City of Davenport FL,Benecon  FLGHIC City of Davenport FL,0,0,109,0,0,0,0,0,109,109,109,109,41,109,109,109,43,109,109,109,6,109,109,109,9,80,3,109,109,109,109,3,109,80,0,0,0,109
35557,44422,GEHA - Govt Employees Health Assciation,GEHA - Govt Employees Health Assciation,0,0,1230,0,0,0,0,0,1230,1230,1230,1230,1229,1230,1230,1230,397,1230,1230,1230,45,1230,1230,1230,251,596,38,1230,1230,1230,1230,130,1230,596,0,0,0,1230
35565,44428,Plexus Corp,Plexus Corp,0,0,4343,0,0,0,0,0,4343,4343,4343,4343,4342,4343,4343,4343,2080,4343,4343,4343,265,4343,4343,4343,3590,2634,139,4343,4343,4343,4343,264,4343,2634,0,0,0,4343
35567,44430,"Santander Holdings USA, Inc","Santander Holdings USA, Inc",0,0,15554,0,0,0,0,0,15554,15554,15554,15554,15553,15554,15554,15554,7041,15554,15554,15554,2199,15554,15554,15554,6876,8489,497,15554,15554,15554,15554,1141,15554,8489,0,0,0,15554
35567,51164,Santander Opt Out,"Santander Holdings USA, Inc",0,0,0,0,0,0,0,0,4857,4857,4857,4857,4857,4857,4857,4857,1709,4857,4857,4857,366,4857,4857,4857,1297,2057,0,0,4857,4857,4857,0,4857,2057,0,0,0,4857
35570,44434,Shake Shack Inc,Shake Shack Inc,0,0,2735,0,0,0,0,0,2735,2735,2735,2735,2734,2735,2735,2735,795,2735,2735,2735,499,2735,2735,2735,2456,2055,17,2735,2735,2735,2735,86,2735,2055,0,0,0,2735
35572,44437,M.A. Mortenson Company,M.A. Mortenson Company,0,0,10333,0,0,0,0,0,10333,10333,10333,10333,10313,10333,10333,10333,6189,10333,10333,10333,865,10333,10333,10333,2063,4868,102,10333,10333,10333,10333,496,10333,4868,0,0,0,10332
35575,44439,Cognosante LLC,Cognosante LLC,0,0,317,0,0,0,0,0,317,317,317,317,317,317,317,317,142,317,317,317,19,317,317,317,302,275,12,317,317,317,317,38,317,275,0,0,0,317
35581,44445,Akin Gump Strauss Hauer & Feld LLP,Akin Gump Strauss Hauer & Feld LLP,0,0,2238,0,0,0,0,0,2238,2238,2238,2238,2234,2238,2238,2238,1270,2238,2238,2238,566,2238,2238,2238,0,1160,50,2238,2238,2238,2238,118,2238,1160,0,0,0,2238
35591,44461,Iconex LLC,Iconex LLC,0,0,391,0,0,0,0,0,391,391,391,391,391,391,391,391,256,391,391,391,17,391,391,391,99,206,11,391,391,391,391,41,391,206,0,0,0,391
35593,44463,WES,Western Midstream Services LLC,0,0,4567,0,0,0,0,0,4567,4567,4567,4567,4565,4567,4567,4567,3084,4567,4567,4567,218,4566,4567,4567,2488,1649,32,4567,4567,4567,4567,280,4567,1649,0,0,0,4567
35595,44471,Lancaster Colony Corporation,Lancaster Colony Corporation,0,0,3867,0,0,0,0,0,3867,3867,3867,3867,3864,3867,3867,3867,2070,3867,3867,3867,255,3867,3867,3867,2117,2042,116,3867,3867,3867,3867,289,3867,2042,0,0,0,3867
35602,44494,Engineered Components & Systems -dba Cen,Engineered Components & Systems dba,0,0,1453,0,0,0,0,0,1453,1453,1453,1453,1452,1453,1453,1453,1040,1453,1453,1453,126,1453,1453,1453,540,824,59,1453,1453,1453,1453,150,1453,824,0,0,0,1453
35621,44506,Columbus City Schools,Columbus City Schools,0,0,14532,0,0,0,0,0,14532,14531,14531,14532,14514,14532,14532,14532,12758,14532,14532,14532,489,14532,14532,14532,14500,11629,577,14532,14532,14532,14532,1341,14532,11629,0,0,0,14531
35625,44510,E A Sween Company,E A Sween Company,0,0,974,0,0,0,0,0,974,974,974,974,971,974,974,974,424,974,974,974,113,974,974,974,626,657,20,974,974,974,974,45,974,657,0,0,0,974
35628,44513,Hunter Engineering,Hunter Engineering,0,0,2204,0,0,0,0,0,2204,2204,2204,2204,2203,2204,2204,2204,1222,2204,2204,2204,93,2204,2204,2204,857,1166,64,2204,2204,2204,2204,165,2204,1166,0,0,0,2204
35631,44525,AIPAC,AIPAC,0,0,624,0,0,0,0,0,624,624,624,624,624,624,624,624,311,624,624,624,138,624,624,624,572,623,17,624,624,624,624,47,624,623,0,0,0,624
35652,44559,Desert Mountain Club Inc,Desert Mountain Club Inc,0,0,846,0,0,0,0,0,846,846,846,846,846,846,846,846,547,846,846,846,105,846,846,846,593,610,23,846,846,846,846,41,846,610,0,0,0,846
35653,44560,Memorial Sloan-Kettering Cancer Center,Memorial Sloan-Kettering Cancer Center,0,0,9993,0,0,0,0,0,9993,9993,9993,9993,9967,9993,9993,9993,4252,9993,9993,9993,3933,9993,9993,9993,22,5330,106,9993,9993,9993,9993,542,9993,5330,0,0,0,9992
35659,44580,Dorsey & Whitney LLP,Dorsey & Whitney LLP,0,0,1357,0,0,0,0,0,1357,1357,1357,1357,1352,1357,1357,1357,716,1357,1357,1357,156,1357,1357,1357,688,638,73,1357,1357,1357,1357,113,1357,638,0,0,0,1357
35662,44583,MSD of Lawrence Township,MSD of Lawrence Township,0,0,437,0,0,0,0,0,437,437,437,437,437,437,437,437,278,437,437,437,35,437,437,437,320,183,23,437,437,437,437,38,437,183,0,0,0,437
35671,44594,New York Public Library,New York Public Library,0,0,976,0,0,0,0,0,976,976,976,976,972,976,976,976,3,976,976,976,440,976,976,976,959,602,33,976,976,976,976,100,976,602,0,0,0,976
35672,44595,Sound Inpatient Physicians,Sound Inpatient Physicians,0,0,7281,0,0,0,0,0,7281,7278,7278,7281,7264,7281,7281,7281,3760,7281,7281,7281,672,7281,7281,7281,3224,3392,99,7281,7281,7281,7281,567,7281,3392,0,0,0,7278
35674,44597,Northwest Indiana School Insurance Trust,Northwest Indiana School Insurance Trust,0,0,1814,0,0,0,0,0,1814,1814,1814,1814,1440,1814,1814,1814,974,1814,1814,1814,61,1814,1814,1814,738,892,104,1814,1814,1814,1814,267,1814,892,0,0,0,1814
35677,44609,Westminster Management LLC,Westminster Management LLC,0,0,727,0,0,0,0,0,727,727,727,727,727,727,727,727,393,727,727,727,140,727,727,727,360,449,20,727,727,727,727,52,727,449,0,0,0,727
35682,44613,Step Up For Students,Step Up For Students,0,0,675,0,0,0,0,0,675,675,675,675,673,675,675,675,258,675,675,675,53,675,675,675,217,340,6,675,675,675,675,40,675,340,0,0,0,675
35683,44614,Soliant Health Inc,Soliant Health Inc,0,0,4678,0,0,0,0,0,4678,4678,4678,4678,4677,4678,4678,4678,2852,4678,4678,4678,841,4678,4678,4678,329,2898,49,4678,4678,4678,4678,221,4678,2898,0,0,0,4678
35685,44617,MarketAxess Corp,MarketAxess Corp,0,0,1094,0,0,0,0,0,1094,1094,1094,1094,1074,1094,1094,1094,307,1094,1094,1094,274,1094,1094,1094,549,569,13,1094,1094,1094,1094,62,1094,569,0,0,0,1094
35702,44669,Tuff Shed Inc,Tuff Shed Inc,0,0,1997,0,0,0,0,0,1997,1997,1997,1997,1994,1997,1997,1997,1276,1997,1997,1997,245,1997,1997,1997,965,1126,50,1997,1997,1997,1997,136,1997,1126,0,0,0,1997
35705,44680,David Yurman Enterprises,David Yurman Enterprises,0,0,1480,0,0,0,0,0,1480,1480,1480,1480,1480,1480,1480,1480,551,1480,1480,1480,497,1480,1480,1480,960,851,44,1480,1480,1480,1480,89,1480,851,0,0,0,1480
35717,44723,Innio Waukesha Gas Engines,Innio Waukesha Gas Engines,0,0,1064,0,0,0,0,0,1064,1064,1064,1064,1062,1064,1064,1064,552,1064,1064,1064,69,1064,1063,1063,691,459,26,1064,1064,1064,1064,85,1064,459,0,0,0,1064
35718,44724,Indiana Bankers Association,Indiana Bankers Association,0,0,5034,0,0,0,0,0,5034,5033,5033,5034,5026,5034,5034,5034,2632,5034,5034,5034,165,5034,5034,5034,1090,2653,163,5034,5034,5034,5034,419,5034,2653,0,0,0,5033
35738,44853,Sixth Street Partnership,Sixth Street Partnership,0,0,1224,0,0,0,0,0,1224,1224,1224,1224,1213,1224,1224,1224,540,1224,1224,1224,395,1224,1224,1224,493,613,4,1224,1224,1224,1224,96,1224,613,0,0,0,1224
35739,44854,Gallo Mechanical LLC,Gallo Mechanical LLC,0,0,659,0,0,0,0,0,659,659,659,659,657,659,659,659,470,659,659,659,2,659,659,659,147,275,14,659,659,659,659,43,659,275,0,0,0,659
35754,44890,City Facilities Management,City Facilities Management,0,0,792,0,0,0,0,0,792,792,792,792,792,792,792,792,386,792,792,792,0,792,792,792,760,435,20,792,792,792,792,48,792,435,0,0,0,792
35755,44922,Albemarle Corporation,Albemarle Corporation,0,0,5292,0,0,0,0,0,5292,5292,5292,5292,5292,5292,5292,5292,2752,5292,5292,5292,238,5292,5292,5292,5,2423,117,5292,5292,5292,5292,373,5292,2423,0,0,0,5292
35760,44930,SMC LTD,SMC LTD,0,0,1524,0,0,0,0,0,1524,1524,1524,1524,1523,1524,1524,1524,743,1524,1524,1524,163,1524,1524,1524,830,685,55,1524,1524,1524,1524,91,1524,685,0,0,0,1524
35766,44946,Rockline,Rockline,0,0,3778,0,0,0,0,0,3778,3778,3778,3778,3773,3778,3778,3778,2152,3778,3778,3778,312,3778,3778,3778,1041,1341,100,3778,3778,3778,3778,287,3778,1341,0,0,0,3778
35771,44952,McGovern Automotive Group,McGovern Automotive Group,0,0,1765,0,0,0,0,0,1765,1765,1765,1765,1765,1765,1765,1765,893,1765,1765,1765,269,1765,1765,1765,779,735,57,1765,1765,1765,1765,120,1765,735,0,0,0,1765
35780,45008,Edgewell Personal Care,Edgewell Personal Care,0,0,3189,0,0,0,0,0,3189,3189,3189,3189,3188,3189,3189,3189,2281,3189,3189,3189,335,3189,3189,3189,1618,1753,107,3189,3189,3189,3189,216,3189,1753,0,0,0,3189
35781,45009,Minneapolis Public Schools,Minneapolis Public Schools,0,0,6817,0,0,0,0,0,6817,6817,6817,6817,6816,6817,6817,6817,4109,6817,6817,6817,401,6817,6817,6817,35,4035,166,6817,6817,6817,6817,403,6817,4035,0,0,0,6816
35808,45039,Coca-Cola Bottling Co Consolidated,Coca-Cola Bottling Co Consolidated,0,0,20071,0,0,0,0,0,20071,20071,20071,20071,20068,20071,20071,20071,14036,20071,20071,20071,1761,20071,20071,20071,10134,10979,508,20071,20071,20071,20071,1454,20071,10979,0,0,0,20069
35816,45056,Fiesta Restaurant Group Inc,Fiesta Restaurant Group Inc,0,0,175,0,0,0,0,0,175,175,175,175,175,175,175,175,72,175,175,175,15,175,175,175,144,85,2,175,175,175,175,7,175,85,0,0,0,175
35828,45075,Hamilton County OH,Hamilton County OH,0,0,8097,0,0,0,0,0,8097,8097,8097,8097,8074,8097,8097,8097,6206,8097,8097,8097,679,8097,8097,8097,2486,2873,350,8097,8097,8097,8097,791,8097,2873,0,0,0,8097
35829,45076,Nelson Worldwide,Nelson Worldwide,0,0,802,0,0,0,0,0,802,802,802,802,800,802,802,802,422,802,802,802,114,802,802,802,393,477,18,802,802,802,802,42,802,477,0,0,0,802
35831,45080,Indian Prairie School District,Indian Prairie School District,0,0,5769,0,0,0,0,0,5769,5769,5769,5769,5769,5769,5769,5769,2622,5769,5769,5769,8,5769,5769,5769,9,2222,117,5769,5769,5769,5769,275,5769,2222,0,0,0,5769
35844,45114,Vonage Holdings Corporation,Vonage Holdings Corporation,0,0,2239,0,0,0,0,0,2239,2239,2239,2239,2239,2239,2239,2239,1039,2239,2239,2239,184,2239,2239,2239,953,993,37,2239,2239,2239,2239,133,2239,993,0,0,0,2239
35847,45117,Power Motive Corporation,Power Motive Corporation,0,0,479,0,0,0,0,0,479,479,479,479,479,479,479,479,232,479,479,479,24,479,479,479,296,242,4,479,479,479,479,17,479,242,0,0,0,479
35850,45123,Liberty Global  Inc,Liberty Global Inc,0,0,233,0,0,0,0,0,233,233,233,233,233,233,233,233,71,233,233,233,31,233,233,233,80,122,12,233,233,233,233,21,233,122,0,0,0,233
35852,45125,Yokogawa Corporation,Yokogawa Corporation,0,0,1153,0,0,0,0,0,1153,1152,1152,1153,1124,1153,1153,1153,610,1153,1153,1153,118,1153,1153,1153,809,719,77,1153,1153,1153,1153,108,1153,719,0,0,0,1152
35859,45187,AI Fire LLC,AI Fire LLC,0,0,1755,0,0,0,0,0,1755,1755,1755,1755,1749,1755,1755,1755,1171,1755,1755,1755,157,1755,1755,1755,666,1021,20,1755,1755,1755,1755,86,1755,1021,0,0,0,1755
35867,45211,Blount Fine Foods,Blount Fine Foods,0,0,1535,0,0,0,0,0,1535,1535,1535,1535,1526,1535,1535,1535,700,1535,1535,1535,281,1535,1535,1535,1132,1052,44,1535,1535,1535,1535,104,1535,1052,0,0,0,1535
35872,45217,Zensar Technologies Inc,Zensar Technologies Inc,0,0,1032,0,0,0,0,0,1032,1032,1032,1032,1031,1032,1032,1032,170,1032,1032,1032,366,1032,1032,1032,521,446,9,1032,1032,1032,1032,70,1032,446,0,0,0,1032
35890,45258,DENSO International America Inc,DENSO International America Inc,0,0,748,0,0,0,0,0,748,748,748,748,436,748,748,748,15,748,748,748,27,748,748,748,3,232,0,748,748,748,748,2,748,232,0,0,0,748
35891,45254,Paramount - Kaiser,Paramount,0,0,0,0,0,0,0,0,738,738,738,738,731,738,738,738,11,738,738,738,241,738,738,738,260,736,0,0,738,738,738,0,738,736,0,0,0,738
35891,45255,Paramount - UPMC,Paramount,0,0,0,0,0,0,0,0,87,87,87,87,85,87,87,87,13,87,87,87,9,87,87,87,47,87,0,0,87,87,87,0,87,87,0,0,0,87
35891,45256,Paramount - OptOut,Paramount,0,0,0,0,0,0,0,0,1303,1303,1303,1303,1279,1303,1303,1303,50,1303,1303,1303,310,1303,1303,1303,507,1297,0,0,1303,1303,1303,0,1303,1297,0,0,0,1303
35898,45267,"LNS America, Inc.","LNS America, Inc.",0,0,520,0,0,0,0,0,520,520,520,520,505,520,520,520,286,520,520,520,19,520,520,520,392,189,13,520,520,520,520,25,520,189,0,0,0,520
35910,45704,"AutoZone, inc.",AutoZone,0,0,30001,0,0,0,0,0,30001,30001,30001,30001,30000,30001,30001,30001,17644,30001,30001,30001,2340,30001,29999,29999,10843,15260,1136,30001,30001,30001,30001,3569,30001,15260,0,0,0,29999
35934,45332,Energy Air,Energy Air,0,0,341,0,0,0,0,0,341,341,341,341,341,341,341,341,249,341,341,341,40,341,341,341,216,191,16,341,341,341,341,32,341,191,0,0,0,341
35945,48176,Academies of Math & Science,Academies of Math & Science,0,0,828,0,0,0,0,0,828,828,828,828,824,828,828,828,440,828,828,828,81,828,828,828,817,527,15,828,828,828,828,56,828,527,0,0,0,828
35946,45359,Cartwright School District # 83 - VSEBGB,Cartwright School District # 83 - VSEBGB,0,0,1341,0,0,0,0,0,1341,1341,1341,1341,1341,1341,1341,1341,827,1341,1341,1341,155,1341,1341,1341,1219,873,22,1341,1341,1341,1341,118,1341,873,0,0,0,1341
35956,45367,Frontline Insurance Managers,Frontline Insurance Managers,0,0,1000,0,0,0,0,0,1000,1000,1000,1000,997,1000,1000,1000,564,1000,1000,1000,96,1000,1000,1000,256,596,26,1000,1000,1000,1000,117,1000,596,0,0,0,1000
35957,45368,Pape-Dawson,Pape-Dawson,0,0,2785,0,0,0,0,0,2785,2785,2785,2785,2785,2785,2785,2785,1579,2785,2785,2785,264,2785,2785,2785,621,1361,54,2785,2785,2785,2785,124,2785,1361,0,0,0,2785
35980,46512,UMR - SCHREIBER FOODS,UMR,0,0,0,0,0,0,0,0,11668,11668,11668,11668,11668,11668,11668,11668,2881,11668,11668,11668,567,11668,11668,11668,11659,5231,0,0,11668,11668,11668,0,11668,5231,0,0,0,11668
35980,47011,UMR - YUM BRANDS INC,UMR,0,0,0,0,0,0,0,0,7822,7822,7822,7822,7822,7822,7822,7822,4259,7822,7822,7822,888,7822,7822,7822,2635,1797,0,0,7822,7822,7822,0,7822,1797,0,0,0,7822
35980,53834,UMR - Hellmann Worldwide Logistics,UMR,0,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,382,773,773,773,124,773,773,773,59,0,0,0,773,773,773,0,773,0,0,0,0,773
35980,54744,UMR - Zayo Group,UMR,0,0,0,0,0,0,0,0,5382,5382,5382,5382,5382,5382,5382,5382,2309,5382,5382,5382,334,5382,5382,5382,5309,2380,0,0,5382,5382,5382,0,5382,2380,0,0,0,5382
35980,54756,UMR - Surgery Partners,UMR,0,0,0,0,0,0,0,0,10004,10004,10004,10004,10004,10004,10004,10004,5350,10004,10004,10004,983,10004,10004,10004,9353,5581,0,0,10004,10004,10004,0,10004,5581,0,0,0,10004
35980,54767,UMR - Maverick Capital LTD,UMR,0,0,0,0,0,0,0,0,310,310,310,310,310,310,310,310,125,310,310,310,60,310,310,310,89,3,0,0,310,310,310,0,310,3,0,0,0,310
35980,54908,UMR - MedVet Inc,UMR,0,0,0,0,0,0,0,0,3096,3096,3096,3096,3096,3096,3096,3096,1481,3096,3096,3096,330,3096,3096,3096,3026,2160,0,0,3096,3096,3096,0,3096,2160,0,0,0,3096
36,41,American Express,American Express,0,0,24604,0,0,0,0,0,24604,24604,24604,24604,24604,24604,24604,24604,13520,24604,24604,24604,4405,24604,24604,24604,23505,12815,470,24604,24604,24604,24604,2757,24604,12815,0,0,0,24603
36,43373,AMERICAN EXPRESS - AETNA,American Express,0,0,0,0,0,0,0,0,21640,21638,21638,21640,21181,21640,21640,21640,11566,21640,21640,21640,4454,21640,21640,21640,8024,10290,0,0,21597,21640,21640,0,21640,10290,0,0,0,21635
36006,45393,Axogen Corporation,Axogen Corporation,0,0,928,0,0,0,0,0,928,928,928,928,925,928,928,928,514,928,928,928,85,928,928,928,300,428,17,928,928,928,928,126,928,428,0,0,0,928
36008,45397,Yahoo,Yahoo,0,0,8963,0,0,0,0,0,8963,8963,8963,8963,8961,8963,8963,8963,3756,8963,8963,8963,871,8963,8963,8963,3613,3748,94,8963,8963,8963,8963,621,8963,3748,0,0,0,8963
36009,45419,Pickaway County Educational Service Center,Pickaway County Educational Service,0,0,75,0,0,0,0,0,75,75,75,75,46,75,75,75,30,75,75,75,0,75,75,75,48,32,2,75,75,75,75,2,75,32,0,0,0,75
36010,45423,Whitehall City Schools,Whitehall City Schools,0,0,628,0,0,0,0,0,628,628,628,628,628,628,628,628,373,628,628,628,23,628,628,628,357,330,20,628,628,628,628,51,628,330,0,0,0,628
36029,45450,"Clear Channel Outdoor Holdings, Inc","Clear Channel Outdoor Holdings, Inc",0,0,2509,0,0,0,0,0,2509,2509,2509,2509,2507,2509,2509,2509,1394,2509,2509,2509,299,2509,2509,2509,2398,1324,54,2509,2509,2509,2509,129,2509,1324,0,0,0,2507
36052,44464,The Hearst Group - Camp,THE HEARST GROUP - CAMP,0,0,0,0,0,0,0,0,747,746,746,747,741,747,747,747,0,747,0,0,0,0,0,0,0,0,0,0,746,747,747,0,747,0,0,0,0,746
36054,45483,Whitewater Township,Whitewater Township,0,0,28,0,0,0,0,0,28,28,28,28,26,28,28,28,11,28,28,28,0,28,28,28,15,17,2,28,28,28,28,7,28,17,0,0,0,28
36056,45487,Village of Golf Manor,Village of Golf Manor,0,0,31,0,0,0,0,0,31,31,31,31,30,31,31,31,14,31,31,31,5,31,31,31,18,16,1,31,31,31,31,5,31,16,0,0,0,31
36057,45488,"Jetro Holdings, LLC","Jetro Holdings, LLC",0,0,3863,0,0,0,0,0,3863,3863,3863,3863,3863,3863,3863,3863,2336,3863,3863,3863,535,3863,3863,3863,7,2099,120,3863,3863,3863,3863,381,3863,2099,0,0,0,3863
36070,45660,Zebra Group Holdings LLC,"Zebra Group Holdings, LLC",0,0,2853,0,0,0,0,0,2853,2853,2853,2853,2853,2853,2853,2853,1400,2853,2853,2853,204,2853,2853,2853,1040,1115,35,2853,2853,2853,2853,77,2853,1115,0,0,0,2853
36073,46091,The Finit Group dba Finit Solutions,The Finit Group dba Finit Solutions,0,0,368,0,0,0,0,0,368,368,368,368,366,368,368,368,194,368,368,368,29,368,368,368,202,197,5,368,368,368,368,13,368,197,0,0,0,368
36077,46207,Signature Aviation,Signature Aviation,0,0,3174,0,0,0,0,0,3174,3174,3174,3174,3173,3174,3174,3174,1741,3174,3174,3174,480,3174,3174,3174,1931,2084,100,3174,3174,3174,3174,171,3174,2084,0,0,0,3174
36077,55067,Signature Aviation - OptOuts,Signature Aviation,0,0,0,0,0,0,0,0,2366,2366,2366,2366,2330,2366,2366,2366,1203,2366,2366,2366,343,2366,2366,2366,570,1724,0,0,2366,2366,2366,0,2366,1724,0,0,0,2366
36078,46217,Atlas Technical Consultants,Atlas Technical Consultants,0,0,3413,0,0,0,0,0,3413,3413,3413,3413,3412,3413,3413,3413,2177,3413,3413,3413,313,3413,3413,3413,1433,2151,118,3413,3413,3413,3413,198,3413,2151,0,0,0,3413
36083,46816,The Marcus Corporation,The Marcus Corporation,0,0,848,0,0,0,0,0,848,848,848,848,848,848,848,848,137,848,848,848,156,848,848,848,407,582,5,848,848,848,848,17,848,582,0,0,0,848
36084,46825,Evergreen Goodwill of NW Washington,Evergreen Goodwill of NW Washington,0,0,312,0,0,0,0,0,312,312,312,312,312,312,312,312,146,312,312,312,119,312,312,312,221,261,31,312,312,312,312,49,312,261,0,0,0,312
36087,47326,Buckeye Union High School District,Buckeye Union High School District,0,0,559,0,0,0,0,0,559,559,559,559,495,559,559,559,206,559,559,559,31,559,559,559,538,425,9,559,559,559,559,48,559,425,0,0,0,559
36088,47305,Glendale Elementary School District #40,Glendale Elementary School District #40,0,0,1065,0,0,0,0,0,1065,1065,1065,1065,1064,1065,1065,1065,742,1065,1065,1065,232,1065,1065,1065,1030,645,29,1065,1065,1065,1065,130,1065,645,0,0,0,1065
36089,47306,Glendale Union High School,Glendale Union High School,0,0,1670,0,0,0,0,0,1670,1670,1670,1670,1662,1670,1670,1670,1363,1670,1670,1670,156,1670,1670,1670,1408,1160,43,1670,1670,1670,1670,148,1670,1160,0,0,0,1670
36090,47307,Isaac Elementary School District #5,Isaac Elementary School District #5,0,0,614,0,0,0,0,0,614,614,614,614,614,614,614,614,361,614,614,614,106,614,614,614,488,520,27,614,614,614,614,78,614,520,0,0,0,614
36091,47309,Paradise Valley USD #69,Paradise Valley USD #69,0,0,3411,0,0,0,0,0,3411,3411,3411,3411,3409,3411,3411,3411,2872,3411,3411,3411,385,3411,3411,3411,2267,2288,144,3411,3411,3411,3411,419,3411,2288,0,0,0,3411
36092,47310,Pendergast Elementary School,Pendergast Elementary School,0,0,992,0,0,0,0,0,992,992,992,992,545,992,992,992,520,992,992,992,123,992,992,992,801,577,38,992,992,992,992,153,992,577,0,0,0,992
36094,47064,Hazelden Betty Ford,Hazelden Betty Ford,0,0,1260,0,0,0,0,0,1260,1260,1260,1260,1258,1260,1260,1260,992,1260,1260,1260,108,1260,1260,1260,4,592,41,1260,1260,1260,1260,73,1260,592,0,0,0,1260
